	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Mucispirillum	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0
Muribaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mycobacterium	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0
Myroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Myxococcus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS10 marine group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Nakamurella	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Nannocystis	4.0	0.0	323.0	50.0	0.0	7.0	2.0	1.0	1.0	39.0	2.0	0.0
Negativibacillus	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	5.0	3.0	2.0	0.0
Neisseria	0.0	0.0	0.0	33.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0
Neorhizobium	1.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	8.0	2.0	0.0
Nevskia	1.0	0.0	1.0	22.0	0.0	1.0	1.0	0.0	2.0	7.0	1.0	0.0
Nitratifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Nitratireductor	1.0	0.0	29.0	229.0	0.0	6.0	8.0	0.0	0.0	51.0	3.0	0.0
Nitrobacter	0.0	0.0	8.0	11.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0
Nitrosomonas	11.0	2.0	347.0	137.0	0.0	5.0	6.0	1.0	3.0	6.0	5.0	0.0
Nitrosospira	1.0	0.0	1.0	37.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0
Nitrospira	39.0	1.0	3207.0	1402.0	3.0	93.0	64.0	3.0	31.0	288.0	23.0	0.0
Nitrospirillum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Niveispirillum	0.0	0.0	2.0	21.0	0.0	2.0	5.0	0.0	1.0	2.0	1.0	0.0
Nocardioides	0.0	0.0	25.0	0.0	0.0	1.0	2.0	0.0	0.0	27.0	1.0	0.0
Nordella	1.0	0.0	32.0	242.0	0.0	8.0	25.0	0.0	7.0	110.0	10.0	0.0
Nostoc PCC-73102	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Novibacillus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Noviherbaspirillum	8.0	6.0	87.0	153.0	0.0	114.0	150.0	0.0	133.0	132.0	165.0	0.0
Novispirillum	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium	15.0	6.0	744.0	4604.0	4.0	288.0	410.0	2.0	182.0	1335.0	143.0	1.0
Nubsella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OLB12	1.0	0.0	109.0	13.0	0.0	31.0	21.0	0.0	4.0	8.0	3.0	0.0
OLB8	1.0	0.0	68.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
OM27 clade	4.0	2.0	66.0	286.0	0.0	27.0	11.0	1.0	2.0	156.0	3.0	0.0
OM43 clade	0.0	1.0	2.0	7.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
OM60(NOR5) clade	1.0	0.0	25.0	30.0	1.0	2.0	9.0	0.0	0.0	27.0	5.0	0.0
Occallatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Oceanicella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceaniserpentilla	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanisphaera	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Oceanobacillus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanobacter	0.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Oceanococcus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0
Odoribacter	0.0	0.0	3.0	8.0	0.0	6.0	3.0	0.0	3.0	0.0	3.0	0.0
Ohtaekwangia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	1.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0
Oleomonas	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligoflexus	4.0	2.0	12.0	696.0	0.0	26.0	39.0	0.0	32.0	31.0	25.0	0.0
Oligosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Opitutus	0.0	0.0	17.0	206.0	0.0	19.0	32.0	0.0	12.0	49.0	7.0	0.0
Oribacterium	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ornithinibacter	1.0	0.0	94.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0
Ornithobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Orrella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Oscillibacter	0.0	1.0	4.0	0.0	0.0	1.0	6.0	0.0	1.0	14.0	1.0	0.0
Oscillospira	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Ottowia	1.0	2.0	17.0	3.0	0.0	8.0	8.0	0.0	8.0	35.0	4.0	0.0
Oxalicibacterium	0.0	0.0	10.0	15.0	0.0	13.0	20.0	1.0	15.0	23.0	22.0	0.0
Oxalobacter	2.0	3.0	6.0	19.0	0.0	4.0	22.0	0.0	14.0	42.0	5.0	0.0
Oxobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAUC26f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenalcaligenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Paenarthrobacter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0
Paenibacillus	3.0	1.0	18.0	1.0	0.0	13.0	8.0	0.0	3.0	43.0	6.0	0.0
Paeniclostridium	1.0	0.0	2.0	4.0	0.0	2.0	1.0	0.0	4.0	3.0	1.0	0.0
Paeniglutamicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Paenirhodobacter	0.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	7.0	4.0	0.0
Paenisporosarcina	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0
Paenochrobactrum	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pajaroellobacter	2.0	0.0	111.0	56.0	0.0	8.0	10.0	0.0	1.0	24.0	0.0	0.0
Paludibacter	1.0	0.0	7.0	4.0	0.0	12.0	4.0	0.0	16.0	29.0	27.0	0.0
Paludibacterium	0.0	0.0	2.0	50.0	0.0	3.0	4.0	0.0	1.0	1.0	0.0	0.0
Paludibaculum	2.0	0.0	32.0	4.0	0.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0
Paludisphaera	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	19.0	0.0	0.0
Panacagrimonas	0.0	0.0	0.0	34.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
Pannonibacter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pantoea	0.0	0.0	7.0	6.0	0.0	1.0	21.0	43.0	2.0	35.0	27.0	0.0
Parabacteroides	0.0	0.0	7.0	3.0	0.0	12.0	7.0	0.0	7.0	7.0	6.0	0.0
Parablastomonas	0.0	0.0	4.0	41.0	0.0	4.0	3.0	0.0	4.0	15.0	1.0	0.0
Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Paracoccus	1.0	0.0	138.0	107.0	0.0	11.0	12.0	0.0	3.0	37.0	2.0	1.0
Paradevosia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Parafrigoribacterium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parahaliea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraliobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Paraperlucidibaca	1.0	0.0	2.0	48.0	0.0	0.0	2.0	0.0	1.0	14.0	12.0	0.0
Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0
Parapusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Parasediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Parasegetibacter	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Parasutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Parvibaculum	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Patulibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Paucibacter	6.0	8.0	71.0	67.0	0.0	55.0	68.0	0.0	56.0	209.0	68.0	0.0
Pectobacterium	0.0	1.0	6.0	4.0	0.0	0.0	4.0	9.0	1.0	3.0	2.0	0.0
Pedobacter	6.0	4.0	113.0	25.0	0.0	58.0	48.0	0.0	52.0	62.0	77.0	0.0
Pedomicrobium	1.0	1.0	135.0	312.0	1.0	20.0	27.0	0.0	6.0	192.0	6.0	0.0
Pelagibius	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelagicoccus	0.0	0.0	1.0	3.0	0.0	3.0	3.0	0.0	1.0	5.0	0.0	0.0
Pelobacter	0.0	0.0	2.0	9.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
Pelolinea	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelomonas	5.0	5.0	35.0	45.0	0.0	36.0	62.0	0.0	33.0	126.0	53.0	0.0
Pelosinus	1.0	1.0	10.0	2.0	0.0	4.0	5.0	0.0	6.0	8.0	3.0	0.0
Peptoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0
Peredibacter	4.0	1.0	18.0	307.0	0.0	15.0	19.0	0.0	19.0	4.0	15.0	0.0
Perlucidibaca	1.0	0.0	9.0	724.0	2.0	2.0	25.0	0.0	3.0	37.0	26.0	0.0
Permianibacter	0.0	0.0	1.0	36.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
Persicirhabdus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeochromatium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Phaeocystidibacter	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	0.0	7.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	3.0	0.0	26.0	12.0	0.0	15.0	14.0	0.0	17.0	10.0	11.0	0.0
Phaselicystis	1.0	0.0	147.0	69.0	0.0	7.0	1.0	0.0	1.0	23.0	4.0	0.0
Phaseolibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Phenylobacterium	0.0	1.0	64.0	404.0	0.0	14.0	19.0	1.0	19.0	101.0	10.0	0.0
Phocea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
Phreatobacter	1.0	1.0	64.0	298.0	1.0	11.0	34.0	0.0	9.0	54.0	5.0	0.0
Phycicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Phyllobacterium	0.0	0.0	4.0	10.0	0.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0
Pigmentiphaga	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	0.0	2.0	36.0	1.0	2.0	3.0	0.0	0.0	13.0	0.0	0.0
Pirellula	2.0	0.0	28.0	189.0	0.0	0.0	23.0	0.0	2.0	56.0	4.0	0.0
Piscinibacter	19.0	3.0	897.0	17.0	0.0	0.0	3.0	0.0	7.0	24.0	5.0	0.0
Planctomicrobium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planctopirus	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
Planktomarina	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Planktothrix NIVA-CYA 15	0.0	0.0	3.0	0.0	0.0	1.0	4.0	0.0	5.0	0.0	7.0	0.0
Planococcus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planomicrobium	0.0	0.0	6.0	3.0	0.0	0.0	7.0	0.0	1.0	17.0	0.0	0.0
Plasticicumulans	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0
Plesiomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pleurocapsa PCC-7319	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0
Plot4-2H12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
Polaromonas	177.0	271.0	1862.0	3221.0	11.0	2277.0	5162.0	3.0	3351.0	7561.0	2931.0	3.0
Polyangium	1.0	0.0	50.0	13.0	0.0	1.0	1.0	0.0	0.0	14.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	94.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0
Polymorphobacter	1.0	1.0	44.0	503.0	0.0	25.0	39.0	0.0	22.0	207.0	13.0	0.0
Polynucleobacter	172.0	138.0	1769.0	1877.0	7.0	1753.0	2623.0	9.0	1669.0	2502.0	3609.0	1.0
Pontivivens	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	2.0	0.0	9.0	59.0	0.0	1.0	7.0	0.0	2.0	30.0	0.0	0.0
Porphyromonas	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Portibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Porticoccus	0.0	0.0	2.0	131.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0
Pragia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Prevotella 1	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
Prevotella 7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 9	1.0	0.0	41.0	17.0	0.0	6.0	12.0	0.0	20.0	13.0	29.0	0.0
Prevotellaceae NK3B31 group	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Prevotellaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Pricia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Procabacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Prolixibacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Propioniciclava	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispira	2.0	0.0	9.0	0.0	0.0	6.0	2.0	0.0	6.0	13.0	1.0	0.0
Propionispora	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	3.0	1.0	17.0	269.0	0.0	9.0	12.0	1.0	4.0	42.0	13.0	0.0
Prosthecobacter	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	0.0	22.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Proteiniclasticum	2.0	1.0	121.0	6.0	0.0	6.0	2.0	0.0	3.0	4.0	6.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Proteocatella	0.0	0.0	15.0	3.0	0.0	5.0	5.0	0.0	6.0	1.0	5.0	0.0
Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
Providencia	0.0	0.0	3.0	5.0	0.0	2.0	9.0	0.0	0.0	2.0	9.0	0.0
Pseudacidovorax	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudahrensia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudaminobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Pseudanabaena PCC-6802	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	1650.0	852.0	13589.0	14625.0	77.0	15800.0	29467.0	29.0	47146.0	11047.0	36737.0	17.0
Pseudarthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudoalteromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Pseudobacteroides	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
Pseudoclavibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudoduganella	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0
Pseudoflavitalea	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvimonas	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0
Pseudogulbenkiania	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	2.0	3.0	3.0	1410.0	0.0	3.0	32.0	0.0	14.0	14.0	27.0	0.0
Pseudolabrys	0.0	0.0	15.0	105.0	0.0	8.0	12.0	0.0	11.0	33.0	14.0	0.0
Pseudomonas	69.0	40.0	434.0	14359.0	5.0	94.0	427.0	2495.0	120.0	948.0	572.0	6.0
Pseudooceanicola	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudorhizobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudorhodobacter	15.0	12.0	620.0	4337.0	9.0	191.0	1015.0	9.0	278.0	1770.0	224.0	4.0
Pseudorhodoferax	1.0	4.0	7.0	6.0	0.0	4.0	10.0	0.0	6.0	18.0	4.0	0.0
Pseudorhodoplanes	0.0	1.0	46.0	272.0	0.0	4.0	28.0	0.0	12.0	86.0	3.0	0.0
Pseudosphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Pseudovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Pseudoxanthomonas	4.0	0.0	54.0	46.0	0.0	41.0	29.0	0.0	15.0	386.0	24.0	0.0
Psychrobacillus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	2.0	65.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0
Puniceicoccus	0.0	0.0	0.0	12.0	0.0	5.0	6.0	0.0	0.0	4.0	1.0	0.0
Pusillimonas	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
Pygmaiobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Qipengyuania	0.0	0.0	2.0	6.0	0.0	3.0	0.0	0.0	0.0	4.0	3.0	0.0
Quatrionicoccus	0.0	0.0	0.0	22.0	0.0	0.0	4.0	0.0	4.0	27.0	2.0	0.0
R76-B128	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
RBG-16-49-21	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	0.0	3.0	6.0	4.0	0.0	5.0	6.0	1.0	5.0	6.0	5.0	0.0
Rahnella	2.0	1.0	25.0	111.0	1.0	12.0	33.0	0.0	17.0	68.0	49.0	0.0
Ralstonia	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Ramlibacter	8.0	4.0	81.0	31.0	2.0	38.0	40.0	0.0	19.0	125.0	15.0	0.0
Raoultella	1.0	1.0	62.0	75.0	0.0	2.0	10.0	13.0	8.0	67.0	34.0	0.0
Rehaibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Reyranella	1.0	1.0	296.0	280.0	2.0	22.0	20.0	1.0	5.0	104.0	11.0	0.0
Rheinheimera	40.0	10.0	70.0	227.0	0.0	19.0	138.0	3.0	72.0	96.0	113.0	0.0
Rhizobacter	51.0	12.0	1240.0	468.0	4.0	338.0	365.0	1.0	266.0	1413.0	409.0	0.0
Rhizorhapis	0.0	0.0	35.0	481.0	0.0	25.0	33.0	1.0	17.0	148.0	12.0	0.0
Rhodanobacter	0.0	0.0	1.0	8.0	0.0	2.0	4.0	0.0	4.0	5.0	3.0	0.0
Rhodobacter	18.0	16.0	2454.0	6497.0	12.0	220.0	1070.0	9.0	425.0	2460.0	345.0	1.0
Rhodoblastus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	0.0	0.0	7.0	8.0	0.0	0.0	2.0	0.0	2.0	16.0	1.0	0.0
Rhodocyclus	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Rhodoferax	893.0	1488.0	8527.0	6989.0	47.0	9299.0	18843.0	21.0	7495.0	25325.0	10149.0	6.0
Rhodoligotrophos	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	26.0	0.0	290.0	184.0	1.0	252.0	558.0	3.0	493.0	1066.0	320.0	0.0
Rhodomicrobium	0.0	0.0	2.0	23.0	0.0	0.0	2.0	0.0	2.0	8.0	0.0	0.0
Rhodopirellula	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Rhodoplanes	1.0	0.0	77.0	46.0	0.0	2.0	6.0	0.0	3.0	22.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	4.0	19.0	0.0	4.0	4.0	0.0	1.0	20.0	1.0	0.0
Rhodovastum	0.0	0.0	5.0	34.0	0.0	3.0	1.0	0.0	0.0	6.0	0.0	0.0
Rickettsia	1.0	0.0	7.0	15.0	0.0	6.0	2.0	0.0	0.0	0.0	2.0	0.0
Rickettsiella	16.0	4.0	383.0	3272.0	2.0	98.0	313.0	0.0	174.0	395.0	251.0	0.0
Riemerella	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	3.0	2.0	31.0	16.0	1.0	16.0	24.0	0.0	41.0	40.0	57.0	0.0
Rivibacter	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	0.0
Rivicola	7.0	3.0	115.0	1346.0	0.0	35.0	74.0	0.0	48.0	234.0	90.0	0.0
Robiginitomaculum	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	18.0	0.0	759.0	39.0	0.0	45.0	64.0	0.0	54.0	196.0	54.0	0.0
Roseateles	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Roseburia	8.0	1.0	63.0	43.0	0.0	11.0	28.0	1.0	49.0	72.0	50.0	0.0
Roseiarcus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Roseimarinus	1.0	1.0	1.0	16.0	0.0	9.0	5.0	0.0	10.0	0.0	19.0	0.0
Roseimicrobium	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
