name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Rhodomicrobiaceae	F	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1
Rhizobiales (uncultured)	F	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
Kaistiaceae	F	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0
D05-2	F	1	0	0	0	2	0	1	0	1	2	1	0	0	0	0	2	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SM2D12	F	4	9	9	8	3	3	12	9	3	5	7	7	6	14	3	4	4	8	7	6	7	6	6	5	2	5	6	4	6	7	5	3	2	8	8	8	4	5	5	6	9	6	13	10	4	5	3	10	3	6	6	9	7	5	7	2	7	4	5	5	8	8	4	10	4	2	8	8	12	5	4	2	8	10	6	3	5	12	7	3	5	7	9	7	2	5	12	4	5	10	8	6	3	0	5	4	6	4	13	11
Rickettsiaceae	F	0	0	2	1	1	2	1	3	2	2	0	3	1	0	0	0	3	2	5	1	0	0	0	0	1	2	1	2	0	1	2	0	3	2	0	1	4	3	2	1	0	1	0	2	5	2	0	1	0	2	3	2	1	3	4	0	0	0	0	1	0	1	1	2	1	2	0	3	0	1	3	1	0	1	2	2	2	3	2	3	2	1	1	1	3	5	2	3	4	2	2	2	1	0	1	2	3	1	0	2
Mitochondria	F	1	3	5	3	0	4	1	2	4	6	3	3	6	0	3	4	4	5	3	4	2	1	3	2	1	2	5	1	5	1	5	3	3	5	2	2	3	2	2	4	4	6	0	3	3	2	5	1	2	5	7	3	4	3	0	1	3	2	0	2	1	0	3	5	3	1	4	6	3	3	2	1	6	2	8	2	2	2	3	3	5	3	2	3	2	1	1	3	5	1	2	3	5	3	0	5	6	4	1	6
AB1	F	1	1	0	2	4	1	0	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	3	2	0	0	1	0	1	2	0	2	0	0	0	1	0	2	1	0	2	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	3	0	1	0	1	2	0	0	0	0	2	1	1	2	1	1	1	1	0	1	1	1	1	1	2	0	0	1	1	0	0	1	1	2	0	0	0
Midichloriaceae	F	2	0	1	2	0	0	2	0	0	0	0	2	0	0	1	1	0	0	1	2	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	3	0	2	1	0	0	1	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	3	0	0	1	1	0	1
Anaplasmataceae	F	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Caulobacteraceae	F	13	13	19	18	18	17	11	15	10	17	12	13	15	19	11	14	16	14	16	13	15	10	7	12	20	12	10	10	12	13	19	11	10	17	9	9	11	11	13	16	17	7	13	11	14	10	11	13	10	11	11	17	10	15	11	12	7	11	17	10	11	11	10	11	16	14	12	14	15	10	14	13	14	19	12	14	15	12	13	15	12	19	18	20	14	8	11	15	16	15	15	26	13	12	18	18	21	16	16	12
Hyphomonadaceae	F	3	5	4	3	2	2	2	5	6	3	3	5	1	7	6	3	1	1	3	6	4	2	0	4	1	3	3	2	2	3	1	2	5	7	6	4	3	4	7	1	3	3	7	4	2	6	4	3	6	2	3	2	1	3	1	3	4	4	2	2	1	3	3	3	5	2	2	6	1	4	4	4	5	2	1	5	4	4	4	1	1	1	2	3	4	6	5	1	4	4	3	4	4	6	3	5	1	6	3	3
Parvularculaceae	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Rhodospirillales (uncultured)	F	1	0	7	6	5	7	0	2	2	2	2	4	5	5	4	0	2	2	2	6	6	3	3	2	2	2	1	3	5	6	1	4	5	3	5	4	4	5	6	5	4	4	2	6	4	5	4	0	0	1	7	6	3	3	3	13	2	4	5	4	4	5	0	3	1	3	3	5	4	3	3	1	3	2	4	4	1	3	2	5	0	2	6	2	3	1	1	3	3	4	2	5	3	4	8	7	5	3	3	4
Rhodospirillaceae	F	5	7	5	1	5	6	4	6	3	4	3	2	1	5	3	5	7	6	4	5	3	2	2	5	2	4	6	2	3	4	2	6	5	6	9	3	6	6	8	3	7	6	3	1	4	2	1	5	5	4	0	5	1	5	2	6	6	5	5	6	4	5	3	4	8	1	7	6	3	4	5	5	2	3	4	2	3	5	4	0	3	4	4	4	8	2	3	5	5	7	2	5	2	4	5	8	5	5	1	5
Magnetospirillaceae	F	5	2	5	6	3	6	6	8	1	4	1	4	3	7	5	4	1	1	5	2	2	6	7	4	9	2	0	5	6	5	3	3	4	3	4	2	5	2	2	1	3	7	4	4	9	7	4	4	5	3	7	2	6	5	0	3	2	0	2	2	5	0	1	4	4	4	4	5	4	4	6	4	4	3	4	7	5	2	3	3	3	1	1	5	2	6	4	3	4	3	3	1	4	3	1	2	2	1	4	6
Magnetospiraceae	F	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	1	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	1	1	0	0	0	0
Micavibrionales (uncultured)	F	8	9	12	8	9	6	11	4	13	11	8	12	7	11	8	5	10	8	10	12	16	6	10	5	5	6	7	8	12	9	8	10	13	14	9	5	11	6	7	10	5	7	10	12	3	4	7	7	12	9	12	6	9	8	10	4	9	7	11	10	9	8	8	16	12	6	3	5	10	14	7	5	8	16	13	6	8	2	11	8	6	4	5	7	6	15	13	5	13	15	9	6	9	10	10	10	15	8	12	6
Micavibrionaceae	F	2	2	2	2	1	2	2	1	1	0	2	1	0	2	2	0	0	1	1	3	0	1	0	3	2	1	1	3	1	2	4	1	3	0	2	2	1	0	2	1	1	1	1	1	1	1	0	0	0	1	0	0	2	2	2	0	3	0	1	2	3	3	1	3	0	0	1	2	4	2	0	1	4	2	1	2	2	1	0	3	0	2	2	4	1	1	2	3	1	1	4	4	2	0	1	1	3	2	2	1
Paracaedibacteraceae	F	11	11	16	13	11	18	7	14	10	10	12	5	8	10	10	16	10	8	11	15	12	6	13	11	8	9	9	5	11	20	8	13	10	10	6	12	10	11	13	11	4	12	13	13	11	14	10	10	13	7	18	4	9	7	13	7	10	13	9	3	11	8	6	11	3	8	8	17	12	8	10	11	11	10	12	9	9	9	9	11	13	6	14	10	9	9	11	13	12	9	14	12	14	11	11	20	17	10	7	13
Acetobacteraceae	F	0	6	6	2	6	3	5	3	6	4	3	5	3	2	2	7	5	1	1	8	2	5	2	4	5	4	3	6	1	5	4	3	2	4	4	6	3	1	4	3	4	4	2	0	2	4	6	4	3	0	3	4	1	2	4	4	3	6	3	2	5	7	5	3	2	4	8	3	6	2	5	4	3	4	3	4	4	3	4	4	3	7	4	5	2	3	5	2	2	1	3	3	2	2	4	1	3	3	4	2
Acetobacterales Incertae Sedis	F	1	0	2	0	1	1	0	2	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	1	1	0	1	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0
Reyranellaceae	F	3	3	8	4	1	4	4	6	6	7	4	2	9	8	8	3	10	6	8	3	6	1	5	4	4	4	3	6	5	2	3	5	2	4	2	5	2	6	2	3	5	6	8	2	5	3	1	3	4	6	3	4	1	2	3	4	0	8	6	5	4	2	9	7	9	3	5	6	3	5	9	4	4	6	2	4	4	5	8	3	6	0	5	4	7	8	3	4	3	6	5	7	3	7	3	4	6	4	3	6
Clade I	F	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0
Clade II	F	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Micropepsaceae	F	3	2	3	7	1	6	6	2	1	3	4	4	2	1	3	1	3	3	3	4	5	6	3	6	1	7	6	4	5	3	6	5	5	8	4	3	8	4	7	1	2	3	3	3	7	1	5	4	7	4	4	5	4	5	4	3	3	3	4	1	2	7	6	3	3	4	1	3	6	7	8	2	6	7	3	1	7	5	8	3	5	6	10	10	1	4	6	7	4	8	3	2	4	4	3	5	1	3	7	2
Azospirillales Incertae Sedis	F	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1
Azospirillaceae	F	10	12	10	8	12	12	12	14	14	10	16	8	9	17	17	12	14	16	14	18	11	8	6	7	10	14	9	9	12	5	12	12	17	12	12	19	6	10	7	10	23	9	9	10	10	16	16	9	13	9	9	12	11	14	11	9	20	15	13	16	13	19	5	11	9	11	8	11	6	12	9	13	15	11	14	13	22	7	7	15	15	14	9	12	10	16	14	13	11	12	22	9	7	7	12	9	25	12	16	18
Holosporaceae	F	3	4	3	1	1	1	1	2	2	0	1	1	2	0	0	0	4	0	1	1	2	2	1	0	1	2	3	0	2	2	2	2	3	1	1	0	1	0	0	2	0	1	3	1	1	1	1	0	0	2	3	0	1	0	0	2	0	3	0	0	2	2	3	2	0	2	2	0	0	3	2	0	1	1	2	0	1	1	1	1	4	0	2	2	0	1	4	2	2	0	3	0	1	2	2	2	1	1	0	3
Sneathiellaceae	F	0	0	0	1	0	1	2	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Geminicoccaceae	F	1	1	0	2	1	3	1	1	0	1	0	2	1	1	0	0	1	0	0	1	0	2	0	0	3	3	0	0	0	1	2	0	1	1	1	3	2	1	0	0	3	0	0	1	1	0	0	0	1	2	0	0	0	0	0	1	2	0	0	1	0	2	2	2	3	2	1	0	1	0	0	0	0	1	1	1	0	3	0	0	0	1	1	0	1	0	1	0	0	1	2	0	0	2	0	1	1	0	0	0
PS1 clade	F	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Caedibacteraceae	F	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0
Elsteraceae	F	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	2	1	1	1	0	1	0	3	0	0	4	2	2	0	1	0	0	0	1	0	1	0	0	2	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	2	2	0	0	1	2	0	0	0	1	0	1	3	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Elsterales (uncultured)	F	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	2	0	0	2	0	1	1	1	0	0	2	1	0	0	0	0	1	0	1	2	2	0	0	1	0	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1
Dongiaceae	F	0	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	1	1	1	0	0	0	1	1	2	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	2	1	0	0	1	0	0	0	0	3	0	1	1	2	1	0	0	1	0	1
Burkholderiaceae	F	10601	10624	10640	10576	10726	10629	10565	10491	10699	10605	10750	10610	10921	10742	10792	10723	10648	10731	10658	10677	10611	10709	10641	10621	10777	10753	10654	10635	10964	10695	10704	10631	10704	10678	10596	10680	10715	10632	10701	10731	10719	10747	10680	10701	10563	10506	10731	10833	10652	10802	10644	10733	10688	10649	10653	10778	10690	10696	10690	10702	10676	10683	10702	10660	10651	10583	10660	10696	10657	10520	10641	10614	10645	10678	10684	10764	10607	10667	10774	10841	10725	10617	10704	10632	10641	10708	10752	10763	10742	10806	10646	10726	10554	10833	10764	10773	10789	10713	10700	10834
Methylophilaceae	F	175	182	181	204	190	151	158	164	183	172	174	188	152	157	166	177	162	199	164	153	151	160	194	189	154	166	190	197	162	159	170	168	163	161	172	185	182	148	173	174	163	159	164	170	181	157	170	151	158	157	201	173	138	166	164	156	157	171	183	184	181	188	158	179	169	172	165	163	189	157	162	176	188	194	174	179	185	199	171	157	162	181	184	166	165	167	187	202	167	184	162	177	153	151	172	155	198	153	154	163
Rhodocyclaceae	F	148	136	130	163	134	149	136	148	162	143	139	166	143	142	159	119	163	140	137	149	151	136	127	125	148	142	139	129	146	133	144	120	157	135	132	158	140	148	148	166	163	155	134	157	142	136	125	151	148	145	144	148	162	131	146	149	159	137	139	143	154	124	136	183	156	158	157	139	146	150	163	152	178	151	148	146	138	167	144	159	150	153	154	150	140	145	126	143	154	158	153	150	148	149	150	138	132	166	146	144
SC-I-84	F	43	60	58	47	47	40	42	67	65	72	50	46	45	41	50	50	51	59	48	43	51	69	57	62	47	48	64	49	45	53	57	63	54	67	68	62	54	62	46	56	56	55	58	56	59	56	51	53	45	55	55	54	65	54	45	63	65	64	50	54	49	53	66	47	72	71	60	45	53	53	46	55	55	50	53	50	49	53	64	48	71	54	61	49	53	57	67	57	49	60	53	38	54	50	56	69	61	52	60	51
Nitrosomonadaceae	F	46	51	48	50	37	57	41	36	46	36	43	55	42	53	51	64	48	53	54	46	47	43	53	45	57	48	44	42	44	60	47	53	41	45	43	46	57	46	43	43	53	47	56	36	47	41	61	48	54	52	45	46	42	45	63	46	50	44	47	55	45	46	45	48	47	53	49	47	53	49	50	54	46	40	44	48	53	55	37	50	44	50	49	44	41	51	46	45	43	51	50	45	55	34	57	63	46	28	37	41
Neisseriaceae	F	6	5	6	5	11	10	6	4	5	9	5	8	8	4	6	8	9	7	10	6	6	3	5	5	8	4	10	6	9	10	7	7	11	4	5	9	9	5	4	5	8	5	11	7	8	8	7	3	3	11	9	4	6	5	6	4	9	8	7	8	10	7	5	5	9	10	8	8	10	5	4	4	7	7	8	13	10	6	11	5	9	8	8	10	6	7	11	11	5	4	9	6	7	8	6	6	8	4	11	11
Aquaspirillaceae	F	11	12	2	11	7	8	8	15	7	8	5	3	3	4	2	11	12	7	5	7	8	8	13	12	3	3	9	13	11	4	7	12	8	8	8	7	12	5	5	6	9	2	7	8	7	7	2	3	7	10	6	4	5	2	6	7	9	7	9	9	5	5	5	7	6	7	7	11	5	8	4	7	6	8	15	9	5	4	7	6	8	6	5	5	10	6	4	8	7	5	4	5	9	6	10	2	6	4	5	8
Chitinibacteraceae	F	15	13	12	13	15	11	13	15	16	14	13	16	14	17	19	8	18	16	8	16	12	12	7	16	20	12	11	17	15	18	16	14	18	21	14	11	18	11	12	11	15	10	11	5	9	14	14	10	11	14	18	17	13	9	20	19	9	16	9	9	15	14	12	16	12	11	16	11	18	8	19	9	21	16	13	21	20	11	16	14	14	17	13	10	17	17	18	18	16	12	16	13	15	14	13	13	23	10	16	13
Chitinimonadaceae	F	4	3	2	2	4	2	2	2	3	5	2	6	2	1	1	5	3	2	1	2	4	2	1	2	4	1	3	2	2	5	3	3	1	3	4	2	1	3	3	5	3	1	4	3	1	5	5	4	2	2	2	3	4	2	0	4	5	1	3	1	2	2	1	3	2	2	2	2	0	1	7	4	0	1	2	3	2	4	2	2	1	0	2	1	5	1	4	6	0	2	5	1	6	2	3	1	2	2	3	6
Gallionellaceae	F	20	16	17	20	11	10	18	19	14	17	18	7	17	19	16	19	10	17	18	15	11	16	15	13	15	16	16	15	12	10	13	17	17	14	21	15	13	17	19	13	22	11	8	18	11	16	16	18	13	17	17	18	14	11	16	14	13	13	20	15	13	26	23	8	19	9	11	14	14	9	20	9	14	15	19	10	19	12	9	14	16	10	16	24	14	22	13	16	12	14	16	14	16	11	14	12	17	25	10	11
TRA3-20	F	11	13	7	13	15	6	12	13	9	8	12	8	10	11	10	9	8	9	10	8	5	9	7	11	11	5	10	11	10	10	10	12	11	6	9	5	9	9	15	7	11	9	11	8	8	9	13	13	14	6	13	12	7	8	12	12	11	12	14	4	5	9	8	9	4	9	15	13	8	12	7	3	9	8	6	15	7	9	9	13	3	7	10	15	6	10	20	6	10	13	21	9	11	8	18	6	7	7	9	5
Hydrogenophilaceae	F	5	10	9	10	7	4	3	7	7	2	4	9	4	10	5	9	9	7	8	10	5	4	5	7	1	6	2	3	5	9	10	10	7	5	9	10	3	9	7	6	6	10	10	11	9	12	8	5	8	7	5	10	4	10	6	7	3	11	9	9	6	5	15	1	8	0	4	8	8	9	7	11	7	8	4	10	7	3	3	6	11	10	9	8	7	11	5	6	8	7	6	14	9	3	12	5	10	4	8	13
Chromobacteriaceae	F	15	11	4	11	10	5	13	14	8	10	15	12	14	6	9	10	9	8	8	13	10	11	7	8	6	10	9	6	12	9	13	11	11	9	13	8	12	8	8	7	11	5	16	11	8	11	10	14	8	10	6	16	14	11	11	18	9	12	13	15	13	5	7	11	10	8	5	8	9	8	9	11	6	12	6	7	7	8	9	10	14	12	10	5	8	11	17	11	15	7	9	8	10	10	10	18	7	11	7	9
Sulfuricellaceae	F	9	8	8	7	6	6	6	10	6	9	5	8	5	4	7	3	9	7	4	7	1	7	6	8	6	4	9	3	11	8	5	6	8	7	2	4	6	5	5	7	9	7	8	5	5	4	6	6	9	3	6	4	3	7	4	5	9	8	6	2	9	4	8	14	7	4	6	5	2	6	4	7	11	6	5	5	9	6	7	6	7	6	4	5	7	1	5	7	8	1	2	9	3	6	10	7	4	13	5	10
B1-7BS	F	3	5	2	2	4	6	2	6	4	4	2	5	2	4	7	5	5	2	4	2	4	5	6	7	5	3	3	4	2	3	1	8	5	2	7	2	9	6	4	3	4	4	3	4	4	4	3	3	7	3	7	4	2	0	5	5	4	3	4	3	4	2	2	7	5	6	4	5	3	4	4	7	2	5	4	1	3	4	3	2	3	5	2	3	7	5	3	5	1	4	7	5	6	2	3	3	3	8	2	0
A21b	F	4	3	4	2	3	3	5	3	2	5	5	3	1	3	5	4	3	2	2	7	2	2	1	2	2	3	2	3	3	1	0	0	0	6	5	2	4	2	2	4	3	5	2	1	1	4	3	1	3	2	3	2	2	1	1	2	3	3	4	6	2	2	2	2	3	1	2	3	1	3	2	1	2	4	4	0	1	3	0	3	5	0	0	7	5	3	1	6	4	1	0	5	2	3	5	2	1	1	2	4
Ferrovaceae	F	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	1
Xanthomonadaceae	F	106	114	107	116	117	98	110	97	104	108	96	118	98	129	100	104	104	100	94	86	118	102	99	120	112	101	114	99	105	108	116	96	104	95	103	113	114	95	97	92	114	92	100	115	102	114	126	95	92	91	106	81	100	117	110	120	103	101	106	110	122	128	94	97	109	117	101	107	114	100	130	88	105	120	116	113	101	101	122	98	120	95	108	107	95	129	89	126	117	100	94	106	107	128	113	106	99	100	107	100
Rhodanobacteraceae	F	11	12	15	10	12	13	18	15	19	12	7	12	15	7	13	15	17	18	13	11	10	14	10	13	7	10	11	9	11	11	16	7	17	14	16	13	12	8	11	16	11	10	13	19	17	12	11	10	8	14	8	12	10	11	13	15	12	10	15	17	16	14	16	16	23	18	13	27	13	11	13	16	14	14	14	8	11	11	18	15	14	19	7	12	11	17	13	11	16	15	21	10	11	11	13	19	14	11	8	13
Xanthomonadales (uncultured)	F	1	2	1	0	0	3	2	3	0	1	2	2	0	1	0	1	1	0	3	0	1	2	1	2	0	0	1	2	0	3	0	2	0	1	1	1	1	1	1	0	0	2	2	0	2	1	1	0	1	0	0	0	2	3	1	1	1	2	5	1	2	3	1	2	0	1	1	0	1	1	0	0	2	1	2	5	2	1	2	1	4	1	0	2	2	0	3	1	3	2	2	2	2	1	1	3	2	0	5	0
Enterobacteriaceae	F	191	209	166	190	213	182	196	200	209	162	186	169	185	160	205	211	190	216	166	180	207	199	174	159	190	205	189	184	190	206	181	188	188	200	188	201	209	188	185	205	192	195	179	197	202	184	219	195	205	183	211	192	206	212	195	205	225	193	223	199	209	207	191	218	197	176	178	196	189	216	180	196	188	179	194	194	201	194	182	212	176	205	174	185	205	202	195	195	204	187	193	213	192	215	189	188	199	209	191	177
Pseudomonadaceae	F	42	58	59	40	44	42	42	39	40	54	45	48	45	45	34	44	46	48	58	42	30	36	42	57	51	49	41	49	35	44	50	48	49	47	53	47	38	44	41	49	47	39	40	44	50	47	45	42	47	47	47	49	45	45	58	50	36	42	33	48	45	46	47	46	40	44	47	39	44	52	39	51	47	47	39	39	40	40	46	48	47	47	41	43	40	53	39	50	44	51	39	50	51	49	41	32	40	41	43	42
Moraxellaceae	F	50	53	61	47	46	47	68	48	44	44	49	55	43	48	51	53	42	42	51	42	59	57	42	67	45	46	53	48	47	52	55	42	41	38	59	50	54	49	37	49	47	52	54	55	53	58	47	38	57	42	51	44	51	44	44	49	43	57	56	61	47	44	38	48	64	50	45	45	47	47	48	47	49	36	47	59	50	44	43	48	57	57	53	56	58	51	46	58	50	59	47	51	50	51	45	52	63	41	42	58
Diplorickettsiaceae	F	236	248	242	261	241	259	219	241	238	234	214	227	217	249	233	217	249	255	251	252	230	246	224	233	217	243	266	228	245	241	224	232	231	232	227	240	260	197	256	240	249	247	238	246	237	254	214	215	240	245	218	245	225	245	245	246	204	211	244	237	249	239	261	231	233	242	248	218	232	258	227	244	264	222	239	261	261	216	238	244	237	253	254	217	220	248	229	231	241	223	220	222	227	237	241	229	225	225	240	226
Aeromonadaceae	F	106	83	81	84	79	86	96	91	96	77	85	85	103	78	81	83	83	93	85	86	70	90	105	90	92	86	76	81	79	95	92	96	88	74	103	85	81	80	87	99	69	97	93	89	95	100	92	81	83	90	84	97	85	93	83	90	77	85	87	67	80	81	103	77	92	65	92	85	72	84	76	95	89	95	75	94	84	91	88	81	94	85	85	78	78	82	89	84	78	95	98	96	83	70	80	72	74	95	80	107
Succinivibrionaceae	F	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	2	0	1	0	1	1	0	1	0	0	1	0	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1
Legionellaceae	F	20	25	19	25	26	14	18	15	27	16	29	22	18	31	20	27	14	25	15	20	14	16	16	26	28	31	25	21	25	21	29	24	18	30	22	22	25	28	19	17	18	17	23	12	16	19	17	17	26	24	15	15	20	19	23	26	23	20	15	17	19	20	23	24	20	25	32	19	21	26	21	17	22	18	17	25	19	21	28	22	10	18	19	20	17	27	20	17	23	23	15	21	31	27	25	19	27	27	14	23
Steroidobacteraceae	F	9	11	13	6	8	18	16	14	9	15	13	11	11	13	16	10	7	13	7	11	8	12	11	11	10	7	13	20	10	11	10	10	12	14	13	7	10	11	9	9	11	13	11	11	9	8	16	8	14	7	14	20	12	14	10	12	10	6	13	11	9	18	12	11	10	11	12	12	11	12	11	16	19	11	9	15	15	9	13	7	15	8	15	16	14	10	17	12	14	13	13	7	6	16	16	7	14	11	9	13
