"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Neisseriaceae"	"F"	481	666	196	49	NA	NA	499	541	501	4	NA	97	666	17	0.1274	0.07687	0.1274	NA	NA	0.06892	0.07678	0.08043	0.0002393	NA	0.07809	0.08201	0.04267	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales"
"unclassified Neisseriaceae"	"-"	421605	99	99	33	NA	NA	43	76	47	1	NA	18	83	2	0.08582	0.03883	0.08582	NA	NA	0.005939	0.01079	0.007545	5.982e-05	NA	0.01449	0.01022	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Neisseriaceae bacterium DSM 100970"	"S"	2052837	99	99	33	NA	NA	43	76	47	1	NA	18	83	2	0.08582	0.03883	0.08582	NA	NA	0.005939	0.01079	0.007545	5.982e-05	NA	0.01449	0.01022	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>unclassified&nbsp;Neisseriaceae"
"Neisseria"	"G"	482	350	69	9	NA	NA	292	257	270	2	NA	39	350	7	0.04334	0.02706	0.0234	NA	NA	0.04033	0.03647	0.04334	0.0001196	NA	0.0314	0.0431	0.01757	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Neisseria meningitidis"	"S"	487	307	58	9	NA	NA	262	232	231	2	NA	32	307	6	0.0378	0.02275	0.0234	NA	NA	0.03619	0.03292	0.03708	0.0001196	NA	0.02576	0.0378	0.01506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria lactamica"	"S"	486	19	7	NA	NA	NA	16	12	14	NA	NA	2	19	NA	0.002745	0.002745	NA	NA	NA	0.00221	0.001703	0.002247	NA	NA	0.00161	0.00234	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria elongata"	"S"	495	2	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0007844	0.0007844	NA	NA	NA	NA	NA	0.0003211	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria sp. 10023"	"S"	1853278	13	1	NA	NA	NA	6	3	13	NA	NA	1	6	1	0.00251	0.0003922	NA	NA	NA	0.0008288	0.0004257	0.002087	NA	NA	0.000805	0.0007388	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria polysaccharea"	"S"	489	2	1	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0003922	0.0003922	NA	NA	NA	NA	NA	0.0003211	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Vitreoscilla"	"G"	59	156	15	6	NA	NA	106	152	77	1	NA	30	156	1	0.02415	0.005883	0.0156	NA	NA	0.01464	0.02157	0.01236	5.982e-05	NA	0.02415	0.01921	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Vitreoscilla sp. C1"	"S"	96942	67	11	5	NA	NA	65	54	47	1	NA	19	67	NA	0.0153	0.004314	0.013	NA	NA	0.008978	0.007663	0.007545	5.982e-05	NA	0.0153	0.00825	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Vitreoscilla"
"Vitreoscilla filiformis"	"S"	63	98	4	1	NA	NA	41	98	30	NA	NA	11	89	1	0.01391	0.001569	0.002601	NA	NA	0.005663	0.01391	0.004816	NA	NA	0.008855	0.01096	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Vitreoscilla"
"Crenobacter"	"G"	1654931	60	5	NA	NA	NA	21	23	60	NA	NA	4	30	7	0.01757	0.001961	NA	NA	NA	0.002901	0.003264	0.009632	NA	NA	0.00322	0.003694	0.01757	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Crenobacter sp. K1W11S-77"	"S"	2290923	60	5	NA	NA	NA	21	23	60	NA	NA	4	30	7	0.01757	0.001961	NA	NA	NA	0.002901	0.003264	0.009632	NA	NA	0.00322	0.003694	0.01757	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Crenobacter"
"Chromobacteriaceae"	"F"	1499392	1819	177	38	1	1	777	780	1819	6	NA	239	1650	96	0.5618	0.06942	0.09882	0.5618	0.3378	0.1073	0.1107	0.292	0.0003589	NA	0.1924	0.2032	0.241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales"
"Vogesella"	"G"	57739	577	82	15	NA	NA	289	250	493	1	NA	58	577	15	0.07914	0.03216	0.03901	NA	NA	0.03992	0.03548	0.07914	5.982e-05	NA	0.04669	0.07105	0.03765	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Vogesella sp. LIG4"	"S"	1192162	577	82	15	NA	NA	289	250	493	1	NA	58	577	15	0.07914	0.03216	0.03901	NA	NA	0.03992	0.03548	0.07914	5.982e-05	NA	0.04669	0.07105	0.03765	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Vogesella"
"Jeongeupia"	"G"	885864	646	20	3	NA	NA	158	156	646	1	NA	47	256	64	0.1607	0.007844	0.007802	NA	NA	0.02182	0.02214	0.1037	5.982e-05	NA	0.03784	0.03152	0.1607	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Jeongeupia sp. USM3"	"S"	1906741	646	20	3	NA	NA	158	156	646	1	NA	47	256	64	0.1607	0.007844	0.007802	NA	NA	0.02182	0.02214	0.1037	5.982e-05	NA	0.03784	0.03152	0.1607	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Jeongeupia"
"Aquaspirillum"	"G"	187	310	19	5	NA	NA	89	110	194	NA	NA	41	310	1	0.03817	0.007452	0.013	NA	NA	0.01229	0.01561	0.03114	NA	NA	0.03301	0.03817	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Aquaspirillum sp. LM1"	"S"	1938604	310	19	5	NA	NA	89	110	194	NA	NA	41	310	1	0.03817	0.007452	0.013	NA	NA	0.01229	0.01561	0.03114	NA	NA	0.03301	0.03817	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Aquaspirillum"
"Laribacter"	"G"	168470	115	21	3	NA	NA	39	42	115	1	NA	18	105	3	0.01846	0.008236	0.007802	NA	NA	0.005387	0.00596	0.01846	5.982e-05	NA	0.01449	0.01293	0.007531	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Laribacter hongkongensis"	"S"	168471	115	21	3	NA	NA	39	42	115	1	NA	18	105	3	0.01846	0.008236	0.007802	NA	NA	0.005387	0.00596	0.01846	5.982e-05	NA	0.01449	0.01293	0.007531	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Laribacter"
"Pseudogulbenkiania"	"G"	568394	116	16	4	NA	1	78	62	71	2	NA	16	116	2	0.3378	0.006275	0.0104	NA	0.3378	0.01077	0.008799	0.0114	0.0001196	NA	0.01288	0.01428	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Pseudogulbenkiania sp. NH8B"	"S"	748280	116	16	4	NA	1	78	62	71	2	NA	16	116	2	0.3378	0.006275	0.0104	NA	0.3378	0.01077	0.008799	0.0114	0.0001196	NA	0.01288	0.01428	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Pseudogulbenkiania"
"Chromobacterium group"	"-"	90153	62	8	1	NA	NA	27	31	24	NA	NA	12	62	6	0.01506	0.003138	0.002601	NA	NA	0.003729	0.004399	0.003853	NA	NA	0.00966	0.007634	0.01506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Chromobacterium"	"G"	535	62	8	1	NA	NA	27	31	24	NA	NA	12	62	6	0.01506	0.003138	0.002601	NA	NA	0.003729	0.004399	0.003853	NA	NA	0.00966	0.007634	0.01506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group"
"Chromobacterium vaccinii"	"S"	1108595	55	5	NA	NA	NA	23	28	22	NA	NA	10	55	6	0.01506	0.001961	NA	NA	NA	0.003177	0.003974	0.003532	NA	NA	0.00805	0.006772	0.01506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Chromobacterium rhizoryzae"	"S"	1778675	7	3	NA	NA	NA	4	2	2	NA	NA	2	7	NA	0.00161	0.001177	NA	NA	NA	0.0005525	0.0002838	0.0003211	NA	NA	0.00161	0.0008619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Aquitalea"	"G"	407217	107	5	3	1	NA	38	39	107	NA	NA	24	90	1	0.5618	0.001961	0.007802	0.5618	NA	0.005249	0.005535	0.01718	NA	NA	0.01932	0.01108	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Aquitalea magnusonii"	"S"	332411	107	5	3	1	NA	38	39	107	NA	NA	24	90	1	0.5618	0.001961	0.007802	0.5618	NA	0.005249	0.005535	0.01718	NA	NA	0.01932	0.01108	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Aquitalea"
"Microvirgula"	"G"	57479	97	2	3	NA	NA	34	50	97	NA	NA	15	62	4	0.01557	0.0007844	0.007802	NA	NA	0.004696	0.007096	0.01557	NA	NA	0.01208	0.007634	0.01004	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae"
"Microvirgula aerodenitrificans"	"S"	57480	97	2	3	NA	NA	34	50	97	NA	NA	15	62	4	0.01557	0.0007844	0.007802	NA	NA	0.004696	0.007096	0.01557	NA	NA	0.01208	0.007634	0.01004	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Microvirgula"
"Rhodocyclales"	"O"	206389	1600	361	83	1	2	1111	1028	1600	4	NA	190	1469	45	0.6757	0.1416	0.2158	0.5618	0.6757	0.1535	0.1459	0.2568	0.0002393	NA	0.153	0.1809	0.113	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Zoogloeaceae"	"F"	2008794	661	262	60	NA	1	366	430	661	2	NA	81	555	23	0.3378	0.1028	0.156	NA	0.3378	0.05055	0.06102	0.1061	0.0001196	NA	0.06521	0.06834	0.05774	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Thauera"	"G"	33057	208	151	36	NA	NA	168	208	187	1	NA	37	184	2	0.09362	0.05922	0.09362	NA	NA	0.02321	0.02952	0.03002	5.982e-05	NA	0.02979	0.02266	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae"
"Thauera sp. MZ1T"	"S"	85643	127	127	29	NA	NA	31	60	59	1	NA	11	49	1	0.07541	0.04981	0.07541	NA	NA	0.004282	0.008515	0.009471	5.982e-05	NA	0.008855	0.006034	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera humireducens"	"S"	1134435	31	6	NA	NA	NA	23	26	5	NA	NA	6	31	NA	0.00483	0.002353	NA	NA	NA	0.003177	0.00369	0.0008026	NA	NA	0.00483	0.003817	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera sp. K11"	"S"	2005884	74	4	6	NA	NA	62	74	28	NA	NA	12	65	NA	0.0156	0.001569	0.0156	NA	NA	0.008564	0.0105	0.004495	NA	NA	0.00966	0.008004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera chlorobenzoica"	"S"	96773	44	13	1	NA	NA	28	44	31	NA	NA	6	37	NA	0.006244	0.005099	0.002601	NA	NA	0.003868	0.006244	0.004976	NA	NA	0.00483	0.004556	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Azoarcus"	"G"	12960	474	111	23	NA	1	198	221	474	1	NA	44	371	21	0.3378	0.04353	0.05981	NA	0.3378	0.02735	0.03136	0.07609	5.982e-05	NA	0.03542	0.04568	0.05272	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae"
"Azoarcus sp. SY39"	"S"	2067960	135	12	2	NA	NA	86	68	135	1	NA	16	94	2	0.02167	0.004706	0.005201	NA	NA	0.01188	0.00965	0.02167	5.982e-05	NA	0.01288	0.01157	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. KH32C"	"S"	748247	93	3	1	NA	NA	23	16	93	NA	NA	6	48	2	0.01493	0.001177	0.002601	NA	NA	0.003177	0.002271	0.01493	NA	NA	0.00483	0.005911	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus communis"	"S"	41977	95	95	NA	NA	NA	26	65	38	NA	NA	NA	74	1	0.03726	0.03726	NA	NA	NA	0.003591	0.009224	0.0061	NA	NA	NA	0.009112	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azonexaceae"	"F"	2008795	807	83	15	1	NA	679	512	807	1	NA	82	753	19	0.5618	0.03255	0.03901	0.5618	NA	0.09379	0.07266	0.1295	5.982e-05	NA	0.06601	0.09272	0.0477	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Dechloromonas"	"G"	73029	807	83	15	1	NA	679	512	807	1	NA	82	753	19	0.5618	0.03255	0.03901	0.5618	NA	0.09379	0.07266	0.1295	5.982e-05	NA	0.06601	0.09272	0.0477	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae"
"Dechloromonas sp. HYN0024"	"S"	2231055	571	44	8	NA	NA	483	327	571	1	NA	52	504	8	0.09166	0.01726	0.0208	NA	NA	0.06671	0.04641	0.09166	5.982e-05	NA	0.04186	0.06206	0.02008	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae>Dechloromonas"
"Dechloromonas aromatica"	"S"	259537	138	28	4	NA	NA	88	92	138	NA	NA	7	120	11	0.02761	0.01098	0.0104	NA	NA	0.01216	0.01306	0.02215	NA	NA	0.005635	0.01478	0.02761	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae>Dechloromonas"
"Rhodocyclaceae"	"F"	75787	131	15	5	NA	1	65	58	131	NA	NA	23	121	2	0.3378	0.005883	0.013	NA	0.3378	0.008978	0.008231	0.02103	NA	NA	0.01852	0.0149	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Aromatoleum"	"G"	551759	13	13	4	NA	NA	4	7	9	NA	NA	1	9	NA	0.0104	0.005099	0.0104	NA	NA	0.0005525	0.0009934	0.001445	NA	NA	0.000805	0.001108	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae"
"Aromatoleum aromaticum"	"S"	551760	13	13	4	NA	NA	4	7	9	NA	NA	1	9	NA	0.0104	0.005099	0.0104	NA	NA	0.0005525	0.0009934	0.001445	NA	NA	0.000805	0.001108	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae>Aromatoleum"
"Azospira"	"G"	146937	122	2	1	NA	1	61	51	122	NA	NA	22	112	2	0.3378	0.0007844	0.002601	NA	0.3378	0.008426	0.007238	0.01958	NA	NA	0.01771	0.01379	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae"
"Azospira oryzae"	"S"	146939	122	2	1	NA	1	61	51	122	NA	NA	22	112	2	0.3378	0.0007844	0.002601	NA	0.3378	0.008426	0.007238	0.01958	NA	NA	0.01771	0.01379	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae>Azospira"
"unclassified Betaproteobacteria"	"-"	119066	344	42	11	1	NA	281	255	321	3	NA	41	344	6	0.5618	0.01647	0.02861	0.5618	NA	0.03881	0.03619	0.05153	0.0001795	NA	0.03301	0.04236	0.01506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Candidatus Kinetoplastibacterium"	"G"	33055	67	10	1	NA	NA	56	34	52	NA	NA	4	67	2	0.008348	0.003922	0.002601	NA	NA	0.007735	0.004825	0.008348	NA	NA	0.00322	0.00825	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Kinetoplastibacterium sorsogonicusi"	"S"	1576550	18	1	NA	NA	NA	12	6	15	NA	NA	3	18	1	0.00251	0.0003922	NA	NA	NA	0.001658	0.0008515	0.002408	NA	NA	0.002415	0.002216	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii"	"S"	994695	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0003922	0.0003922	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium desouzaii"	"S"	994692	20	1	NA	NA	NA	8	1	12	NA	NA	NA	20	NA	0.002463	0.0003922	NA	NA	NA	0.001105	0.0001419	0.001926	NA	NA	NA	0.002463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium blastocrithidii"	"S"	233181	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.000805	0.0003922	NA	NA	NA	NA	NA	NA	NA	NA	0.000805	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"unclassified Betaproteobacteria (miscellaneous)"	"-"	33809	138	9	2	1	NA	107	105	138	NA	NA	16	115	NA	0.5618	0.00353	0.005201	0.5618	NA	0.01478	0.0149	0.02215	NA	NA	0.01288	0.01416	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Betaproteobacteria bacterium GR16-43"	"S"	1904640	138	9	2	NA	NA	107	87	138	NA	NA	16	115	NA	0.02215	0.00353	0.005201	NA	NA	0.01478	0.01235	0.02215	NA	NA	0.01288	0.01416	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>unclassified&nbsp;Betaproteobacteria&nbsp;(miscellaneous)"
"Candidatus Nasuia"	"G"	1301080	60	8	2	NA	NA	40	35	36	1	NA	5	60	2	0.007388	0.003138	0.005201	NA	NA	0.005525	0.004967	0.005779	5.982e-05	NA	0.004025	0.007388	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Nasuia deltocephalinicola"	"S"	1160784	60	8	2	NA	NA	40	35	36	1	NA	5	60	2	0.007388	0.003138	0.005201	NA	NA	0.005525	0.004967	0.005779	5.982e-05	NA	0.004025	0.007388	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Nasuia"
"Candidatus Accumulibacter"	"G"	327159	46	8	4	NA	NA	24	27	46	1	NA	13	46	NA	0.01047	0.003138	0.0104	NA	NA	0.003315	0.003832	0.007384	5.982e-05	NA	0.01047	0.005664	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Accumulibacter phosphatis"	"S"	327160	46	8	4	NA	NA	24	27	46	1	NA	13	46	NA	0.01047	0.003138	0.0104	NA	NA	0.003315	0.003832	0.007384	5.982e-05	NA	0.01047	0.005664	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Accumulibacter"
"Candidatus Tremblaya"	"G"	189384	24	3	NA	NA	NA	14	21	24	NA	NA	1	19	NA	0.003853	0.001177	NA	NA	NA	0.001934	0.00298	0.003853	NA	NA	0.000805	0.00234	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Tremblaya princeps"	"S"	189385	24	3	NA	NA	NA	14	21	24	NA	NA	1	19	NA	0.003853	0.001177	NA	NA	NA	0.001934	0.00298	0.003853	NA	NA	0.000805	0.00234	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Tremblaya"
"Candidatus Profftella"	"G"	1381133	36	2	2	NA	NA	36	27	21	1	NA	2	31	2	0.005201	0.0007844	0.005201	NA	NA	0.004973	0.003832	0.003371	5.982e-05	NA	0.00161	0.003817	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Profftella armatura"	"S"	669502	36	2	2	NA	NA	36	27	21	1	NA	2	31	2	0.005201	0.0007844	0.005201	NA	NA	0.004973	0.003832	0.003371	5.982e-05	NA	0.00161	0.003817	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Profftella"
"delta/epsilon subdivisions"	"-"	68525	32661	32661	6370	13	7	12060	14164	15567	125	6	1860	9913	1262	16.57	12.81	16.57	7.303	2.365	1.666	2.01	2.499	0.007478	2.74	1.497	1.221	3.168	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Epsilonproteobacteria"	"C"	29547	32377	32377	6337	11	5	10071	12181	10329	117	6	1575	8279	1194	16.48	12.7	16.48	6.18	1.689	1.391	1.729	1.658	0.006999	2.74	1.268	1.019	2.997	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions"
"Campylobacterales"	"O"	213849	32376	32376	6336	11	5	10041	12164	10313	117	6	1569	8260	1194	16.48	12.7	16.48	6.18	1.689	1.387	1.726	1.656	0.006999	2.74	1.263	1.017	2.997	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria"
"Campylobacteraceae"	"F"	72294	31648	31648	6258	9	4	6756	9123	4232	97	5	835	6120	1184	16.27	12.41	16.27	5.056	1.351	0.9332	1.295	0.6794	0.005803	2.283	0.6722	0.7536	2.972	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales"
"Arcobacter group"	"-"	2321108	31032	31032	6202	9	4	6307	8639	2993	94	5	600	5288	1110	16.13	12.17	16.13	5.056	1.351	0.8712	1.226	0.4805	0.005623	2.283	0.483	0.6511	2.786	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae"
"Arcobacter"	"G"	28196	30514	30514	6084	9	3	6035	7922	2880	90	3	581	5078	947	15.82	11.97	15.82	5.056	1.014	0.8336	1.124	0.4623	0.005384	1.37	0.4677	0.6253	2.377	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group"
"Arcobacter ellisii"	"S"	913109	22550	22550	4465	6	3	1078	2353	482	37	NA	70	910	414	11.61	8.844	11.61	3.371	1.014	0.1489	0.3339	0.07738	0.002213	NA	0.05635	0.1121	1.039	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter halophilus"	"S"	197482	2907	2907	672	1	NA	45	60	45	3	NA	5	43	41	1.748	1.14	1.748	0.5618	NA	0.006216	0.008515	0.007224	0.0001795	NA	0.004025	0.005295	0.1029	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
