	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
1d99d9ec-73b0-4f8f-86a2-bf76d9035879	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Dikarya	Carnobacteriaceae	Carnobacteriaceae	Bacillaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae
1d9b9a48-cf18-4bac-8c06-8e436da3286d	Burkholderiaceae				Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Hydrogenophilaceae	Burkholderiaceae	Lachnospiraceae	Lachnospiraceae
1da38547-065a-4085-82cf-59012fe97b2a	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1da9b77c-a459-418a-83f0-862a665f47af	Haliangiaceae	Solimonadaceae	Haliangiaceae		Haliangiaceae		Haliangiaceae	Haliangiaceae		Haliangiaceae	Archangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
1daa8747-6f30-40d6-b8b3-d1afe40919d5			uncultured marine eukaryote									uncultured	uncultured bacterium	
1dad434b-4960-46c1-bea2-649216a9a1e4	Acetobacteraceae	Acetobacteraceae	Burkholderiaceae		Burkholderiaceae		Burkholderiaceae	Acetobacteraceae	Burkholderiaceae	Acetobacteraceae	Acetobacteraceae	Acetobacteraceae	Acetobacteraceae	Acetobacteraceae
1db5dd53-22fd-4d21-8150-555f1447aa20	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	S15-21	NS11-12	NS11-12 marine group	NS11-12 marine group
1dc3b686-6300-44df-8c8e-e6414d589ed8	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae		Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae
1dc47194-e9bc-4491-96a3-9614323093d5	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae		Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
1dd8d1d6-282a-4e39-866a-6a15c7710184	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Burkholderiaceae	Bacillaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae
1ddfd8bf-d8cd-4ce7-aa1a-cfae99c4efc3	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Dikarya	Sphingomonadaceae		Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
1de19f05-1897-4195-8c04-68dd55696aca	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	S15-21	NS11-12	NS11-12 marine group	NS11-12 marine group
1de913de-ceda-4318-97ff-0cbf15819353	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
1df0e1b1-dab8-41f9-846c-96b57700e94b	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1df15865-91e1-4326-aad7-39378e612dd0	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Dikarya	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae		Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae
1df82caa-4ce6-4326-96d4-d9c93221106c				Stephanodiscus minutulus								Stephanodiscus	uncultured bacterium	
1e075cc2-7efc-499a-8093-19f32fb4aef4	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae	Dikarya	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae	Burkholderiaceae	Nitrosomonadaceae	Nitrosomonadaceae	Nitrosomonadaceae
1e11f0f5-0709-4a9d-b528-1c82c91bd2db	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae		Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
1e14ff68-24a2-467e-a89c-094dcb1df7f8	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1e190a0a-c915-4c35-b538-903d71ae4eeb	Bacillaceae	Bacillaceae	Bacillaceae	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
1e1a25aa-1f37-4887-a2f2-a9be327d83b7	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae		Hydrogenophilaceae	Rhodocyclaceae	Enterobacteriaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Enterobacteriaceae	Enterobacteriaceae	Rhodocyclaceae	Rhodocyclaceae
1e1d3e3e-5d2a-4f28-a909-0e5697860fa9	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae
1e2626f0-8d26-49e2-9c03-17503b0219bc	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
1e39c3ba-59b0-4354-a3c1-b5c2dc3f4160	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Thiovulaceae	Thiovulaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Hydrogenophilaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1e43e0ba-5305-4128-819b-43dba1d32d5c	Chitinophagaceae	Chitinophagaceae		Dikarya	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae
1e498792-7008-411e-a04d-18ae92a3bf72	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
1e4bb473-de7c-4061-8d30-e2fb1f588445	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae		Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
1e530af3-5642-4a19-ac6c-6d6348261d6c	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1e678be5-e1da-40be-b31e-d98e1c34b2fa	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1e6f679d-9f68-4c9b-83aa-440b69fd78b5	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Dikarya	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae
1e75ee74-cce0-46ba-a240-0c85090d035d				Dikarya						Puniceicoccaceae		uncultured	Aphanizomenon flos-aquae WA102	
1e82af8f-3e31-4bd1-a4bf-ac1b71fff8b3	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1e845be6-aaad-457e-a512-40088fae36c4	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae		Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
1e890f7f-ef43-49ea-9c89-7bfb5e9d84e4	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae
1e8d8e60-b355-463b-9168-35eb09b8b557	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Sulfurospirillaceae	Sulfurospirillaceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae	Xanthobacteraceae
1e9320eb-520c-4a86-be79-ed57758e3c5a	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1e96c71b-b26e-4423-8afd-dab8ecf65008	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae 1	Clostridiaceae_1	Clostridiaceae	Clostridiaceae 1	Clostridiaceae 1
1e9c8445-9b59-4bda-b45f-73a81970f089	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Dikarya	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae
1eae87cc-f623-444c-a81b-3d057efc980c	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Chromobacteriaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1eb5172c-fcf7-4b77-b8eb-b3a264b4960f	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae
1ec4366b-42c8-4c41-8b59-c664f1929083	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae		Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
1ec51603-c35d-4d17-8493-e02a14fe99a8	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae		Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae	Polyangiaceae
1eca040a-4925-4623-9484-4e2bab286601	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Tenderiaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
1ecf5c15-d6f3-4672-a843-180e4953c1ea	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae		Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1ee4c382-868d-4411-be66-ea1eff0c9167	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1eea6a4b-d376-4650-89c3-d4b0d4b0e850	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae
1ef2ab9b-822c-4d2b-85cc-f5afcbbe5c8d	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Dikarya	Rhodobacteraceae	NS11-12 marine group	Rhodobacteraceae	Rhodobacteraceae		Rhodobacteraceae	Rhizobiaceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae
1ef2da92-de5e-4c6a-8228-83f6ed0ee14b	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae	Carnobacteriaceae
1f0320fb-e456-45bb-813c-7f50b463fd00	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
1f0587ed-11ba-4844-9c85-dc09cbf64710	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Dikarya	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
1f0c0488-9e99-4d9b-a41f-52800a2f8e6a	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f1af585-0adb-4f39-8403-50b92d398b50	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f2945cb-1c8e-42f3-924d-c08a5f7b6aca	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Dikarya	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae		Xanthomonadaceae	Xanthomonadaceae	Xanthomonadaceae
1f2ee83c-2a9a-4500-b073-4fa55233e77a	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae		Ruminococcaceae	Eubacteriaceae	Ruminococcaceae	Ruminococcaceae	Ruminococcaceae
1f2fe821-cfda-4160-8de7-7604a9c2f739	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1f3852b4-4291-47fe-acaf-261a6de4bfda	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f530b44-57f6-40ba-9b90-c71352541b24	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae
1f5541fd-d962-4693-9f27-42496c1cc79d	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f6489e6-491e-4bb0-982d-3968df469673	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1f64f5ee-d111-4392-a2da-79d1f9c61b2a	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Rhodocyclaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f6d1b39-6f6a-44b1-8b34-7c5cd07de408	AKYH767	AKYH767	AKYH767	Dikarya	AKYH767	AKYH767	AKYH767	AKYH767		AKYH767	S15-21	AKYH767	AKYH767	AKYH767
1f7e239d-8567-4ff5-b241-761e83a9dc7e	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1f8250e2-c2f4-49a5-8124-4c9dc3678390	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae		Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1f835a8c-285f-470b-8bc3-0b19dd83735b	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae
1f863180-e68a-4677-9e95-7cb78cb32cb2										Puniceicoccaceae		uncultured	uncultured Verrucomicrobia bacterium	
1f8844b2-e3dd-4cbb-b5f5-caf7203820e2	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
1f899e79-59cd-462b-842d-bfe6e192a5ec	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f8b6078-f73a-49b8-8451-524bccac31cd	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Dikarya	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae		Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae	Rhodobacteraceae
1f8b8f8d-0043-4149-b84a-b7854d914652	Haliangiaceae	Haliangiaceae	Haliangiaceae	Dikarya	Haliangiaceae	Xanthomonadaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
1f8e535c-7a74-45a7-9785-d76a4162b108	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae		Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1f9344c5-389f-4c40-8ffa-ff42c9733649	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1f95de9b-3c64-4988-9feb-4e5d6c401386	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Hydrogenophilaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1f97c5cb-a2ad-40df-be2f-09bc2360d1ea	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Dikarya	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
1f9a53fb-8aa9-4d82-964e-04425e71511a	Saprospiraceae	Saprospiraceae	Saprospiraceae	Dikarya	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae
1f9d5c1a-9aeb-4227-afe2-27846cabec9a	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1fa3b0ed-7ada-4d44-bdca-edd25cb7f44b	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1fa43796-dc46-4500-bbc3-541b1cf519fc	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
1faa284a-59c5-4307-bae7-ed40b170547d	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Dikarya	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae	Sporichthyaceae
1fb13ecc-e74a-49c4-a90b-87ca30434487	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Sulfurovaceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
1fb9866c-813e-4595-969b-736b2fb3a931	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
1fc4fb14-8cf9-4a15-957a-99101c6c0788		Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1fc6b0c3-ffb7-4b7a-a628-d84efad43156	Saprospiraceae	Saprospiraceae	Saprospiraceae	Dikarya	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae	Saprospiraceae
1fccd1c8-28f9-4970-b2a2-de1bc765b24e	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae		Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1fcd8b7f-c2e9-4396-a1a6-7a25f964ffaa	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
1fd5bc83-cf4f-4502-a471-c230e7ab0ac9	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae
1fddfac3-e125-4214-80e5-11102777f38e	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
1fde99df-10be-419f-b1a9-e38cffd34cf4	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
