	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
319f0072-a4f8-4d71-a4ba-994c2483c4f9	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
319f792f-2834-4d26-9618-b43c1b14f8b9	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Rhodocyclaceae	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
31a1390b-6c02-41e0-9145-52cc41ef712f	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Dikarya	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae
31b5d7e7-eeeb-444b-b734-88fc8062835e	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
31b8aad5-045f-4779-8c94-8117613399f0	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
31bdd682-fe3d-4461-9f46-d40ba9667877	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
31be45de-2115-43f7-bc92-63cb077f4619	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
31c76203-25a7-4d1c-97e6-a77d5d0eead5	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Dikarya	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae
31cd6ccd-cd55-4fbe-a9f0-fad16f1c59a9	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
31cf43e1-8d21-4e62-9e14-0a2dbbaef8c6	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
31d41022-85c3-4f38-aeb4-c18681291b3d	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae		Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
31d4ef14-ec17-49c1-8718-7586fb7a892e										Puniceicoccaceae		uncultured	uncultured Verrucomicrobia bacterium	
31d6e7b5-0cdd-4bb8-8c27-197e03d76778	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Dikarya	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae	Sphingomonadaceae
31ebebe5-5574-44ee-8bf7-cc93c76c491f	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	Rhodocyclaceae	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
31ec2f4d-6522-4e3b-8a94-b1ddce632372	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Dikarya	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae	Paracaedibacteraceae
31ecc6e3-1256-45c7-bf84-ebca9ca375f7	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
31ed3d92-086e-4710-a348-a13d55fbf88c	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Dikarya	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae	Microbacteriaceae
31ee37a6-dba3-43f9-a758-f0085bec0b12	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae	Dikarya	Aeromonadaceae	Enterobacteriaceae	Enterobacteriaceae	Aeromonadaceae		Aeromonadaceae	Enterobacteriaceae	Aeromonadaceae	Aeromonadaceae	Aeromonadaceae
31f0e4e6-84af-4380-b323-b13d4628503a	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
31f10644-e8ec-42e7-a7cf-5a9bed0095d2	Thiovulaceae	Thiovulaceae		Dikarya	Thiovulaceae		Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	P6-b51	Thiovulaceae	Thiovulaceae	Thiovulaceae
31f1d43e-02f8-4e69-b9b2-cd2824748035	Burkholderiaceae	Burkholderiaceae		Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Arcobacteraceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
31f39e3a-0918-464a-ac15-c2998450bfcd	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
31fa3bdc-5519-47f9-be6d-ae4065ed1ac3	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Nitrosomonadaceae	Rhodocyclaceae	Rhodocyclaceae		Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
3203b7fe-d693-4f0e-b369-cd6eef93d49d	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
32044a95-9ecc-4b9c-adca-295824984cff	NS11-12 marine group	NS11-12 marine group			NS11-12 marine group	Bacteroidetes BD2-2	NS11-12 marine group	NS11-12 marine group		NS11-12 marine group	S15-21	NS11-12	NS11-12 marine group	NS11-12 marine group
320a6dd4-4039-4853-874d-3d60fbe8f4c1	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae		Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
321c5177-e7b6-4c98-b4d0-48dd519a1976	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
32242521-01d1-458f-8de0-b57d804b304e	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
3231c360-1a9b-4634-a14a-586e646b74d5	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
3233ece0-6223-4b2b-b904-b2dbc6b368c9	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Gallionellaceae	Spirosomaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
32348ddf-a8ef-47a4-a0d1-cec63adc864c	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
3248b14c-5734-4134-9c19-6164858f6155	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
32494e25-36a9-4b5a-9090-7cc7a5107c67	Thiotrichaceae	Thiotrichaceae	Thiotrichaceae		Thiotrichaceae	Thiotrichaceae	Thiotrichaceae	Thiotrichaceae	Thiotrichaceae	Thiotrichaceae	Ectothiorhodospiraceae	Thiotrichaceae	Thiotrichaceae	Thiotrichaceae
324cb212-ad78-4f6f-a0ba-937c46da0853	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae		Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Leeiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
3256ad9f-db2b-40e6-9a40-0883ccce0774	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
325d0917-8170-4b00-af71-77385c41027b	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Dikarya	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae	Cyclobacteriaceae
326a25de-884b-422a-9c88-477c451df990	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae	Chitinophagaceae
326fb1e6-a2d1-46e9-a964-c8419d0c24e0	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae		Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae
327195d0-f408-49c2-80e4-49c4720562b9	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae		Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
327502b6-6326-462b-ac1d-df18c86a2c70	Haliangiaceae	Haliangiaceae	Haliangiaceae	Dikarya	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
327534b3-a4a5-4312-b09f-448c9df09756	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
32780181-0440-43c9-b6d3-059538a1d70d	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
327e08e2-5129-4761-9501-e84e9e55dd5d	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Rhodocyclaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
327e5d0d-d2e2-449b-aefc-04dad10b7b59	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
32866045-835b-4dd3-be24-585cdda15cfd	Thiovulaceae	Thiovulaceae	Thiovulaceae	Dikarya	Thiovulaceae	Sulfurovaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	P6-b51	Thiovulaceae	Thiovulaceae	Thiovulaceae
32a7f865-abc0-4103-966c-2fc64a614fd1	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae	Intrasporangiaceae
32b4f433-915b-431d-a33b-186a3cd8409e	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae	P6-b51	Sulfurospirillaceae	Sulfurospirillaceae	Sulfurospirillaceae
32baa8a2-4a08-4ee4-b679-8a919e1099f7	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	S15-21	NS11-12	NS11-12 marine group	NS11-12 marine group
32bcb1c0-32b5-4da9-bf0a-18c8f6ac3adf	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
32c1a0c5-c486-4908-9357-6da65689b5b7	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
32c6e893-5f01-4523-89ac-aab8bfbeefe2	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Leeiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
32ca2427-56d5-40bc-a0a8-6af3549f742c	Thiovulaceae	Thiovulaceae	Thiovulaceae	Dikarya	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae	Thiovulaceae
32d6319c-37f9-4d65-84e6-39a4cb1de89e	uncultured	uncultured	uncultured	Dikarya	uncultured	uncultured	uncultured	uncultured		Holosporaceae	Elsteraceae	uncultured	uncultured	uncultured
32d66787-445e-41f0-8fd2-d27e6e77e02b						Saprospiraceae	Saprospiraceae				Nostocaceae	uncultured	Thalassiosira pseudonana	Saprospiraceae
32d88c1e-84f4-4f84-addd-27a03c6517da	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Dikarya	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Desulfobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae	Syntrophobacteraceae
32da2b2f-b478-41bb-b5fd-f578dd115cad	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae
32db1238-1f56-4a02-9c55-0d108a4ceedd	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
32dc95cb-9762-4d45-90b8-58be53efe74a												uncultured	uncultured bacterium	
32df63a4-dd4c-42b2-8e18-a4c863e32f42	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
32e94d82-2b7a-423a-a8aa-adda1b79a90d	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae		Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Hydrogenophilaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
32f3dd16-6cf8-4f29-a66b-877399867134	Spirosomaceae	Spirosomaceae	Spirosomaceae	Dikarya	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae	Spirosomaceae
32fa0291-243d-4703-8043-34dd82affbdd	Family XII	Family XII	Family XII	Family XII	Family XII	Peptostreptococcaceae	Family XII	Family XII	Family XII	Family XI_2I	Family_XII	Family	Family XII	Family XII
32fec2f1-79de-4aa1-930f-8e29a29d47c8	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
330d34da-6765-44c2-b3b5-69bf70efda7b	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
330e6547-9b26-4210-8764-334833c1c49f	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae	Flavobacteriaceae
330f4be6-accc-43f0-b435-b2dfa4924197	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
3310e416-39e0-4c01-a72e-c421dda54498	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
331ad2eb-407b-4892-998d-1075773a20e5	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Dikarya	Diplorickettsiaceae	Nitrincolaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae		Diplorickettsiaceae	Diplorickettsiaceae	Diplorickettsiaceae
331e10c0-6242-4d63-b829-abaca7fa8ea8			uncultured bacterium	uncultured bacterium								uncultured	uncultured bacterium	uncultured bacterium
3320bb9d-fb70-4af1-b256-1f2e37ad0d4f	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae
33216626-6aa5-4876-b7fa-139b3a59d39f	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Dikarya	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae	Anaerolineaceae
33293bd9-4a5e-4219-9b1f-2f742a2c9093	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
332d6863-f3c3-4222-be8f-cb791341a554	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Gallionellaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
3337c40b-1a0c-40e3-8b24-1a74513edf94	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae		Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
33400091-d6fe-40b8-b7cd-670086551827	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Burkholderiaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
33428b70-4c52-414b-8400-b950e6f97779	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Dikarya	Arcobacteraceae	Campylobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
3350a79d-5c5a-4252-85f1-7c7ebc681522	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
33565095-057d-4c4c-9cc5-b7cb0804717c	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Dikarya	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae		Rhodocyclaceae	Chromobacteriaceae	Rhodocyclaceae	Rhodocyclaceae	Rhodocyclaceae
3359fdd2-fdf1-45f2-8b68-6f7aca9c4f72	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae	Haliangiaceae		Haliangiaceae	Haliangiaceae		Hyphomicrobiaceae	Amb-16S-1034	Acetobacteraceae	Haliangiaceae	Haliangiaceae
335cf55e-e14c-47ea-b917-0bd901abe59c	SC-I-84	SC-I-84	SC-I-84	Dikarya	SC-I-84	Burkholderiaceae	Burkholderiaceae	SC-I-84	SC-I-84	SC-I-84	Leeiaceae	Burkholderiaceae	SC-I-84	SC-I-84
3362dc5f-0cd1-4604-becb-b72973c6319b	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae	Nitrospiraceae
33640a6e-a256-4704-81ad-bdb373917928	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae		Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae
336a2693-9658-4972-a085-56c72bb385a8	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
3378341c-5d68-4a8d-8639-41f89fdbf1a5				Dikarya						Puniceicoccaceae		uncultured	Aphanizomenon flos-aquae WA102	
337b5f73-4247-4f4c-a261-225ae3f59396	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Dikarya	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
337b6dd5-0278-41bc-83e4-1e6646f4ca48	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	Dikarya	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12 marine group	NS11-12_marine_group	NS11-12	NS11-12 marine group	NS11-12 marine group
337f8edb-4fa5-4d89-882b-3e67029198ee	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae		Burkholderiaceae	Leeiaceae	Burkholderiaceae	Burkholderiaceae	Burkholderiaceae
33880353-1c79-48a6-b767-a505dd07ea0b			Steroidobacteraceae	Dikarya		Unknown Family	Burkholderiaceae			Unknown Family_7	Acidithiobacillaceae		Unknown Family	Unknown Family
33881c7b-5913-42df-9b67-5d3a68f2658a	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae	P6-b51	Arcobacteraceae	Arcobacteraceae	Arcobacteraceae
3390fdce-f049-4362-8fa6-12115497f5f4												uncultured	uncultured cyanobacterium	
