name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Proteus	G	3	1	1	3	0	2	2	1	1	3	2	2	1	2	1	1	1	1	2	2	4	3	1	0	4	3	0	4	2	4	1	1	2	0	4	3	1	2	5	3	3	3	4	0	3	4	6	4	2	2	1	2	3	1	2	4	5	3	6	2	3	4	1	0	3	0	2	1	1	4	1	1	3	1	1	1	0	5	5	3	5	2	1	4	1	3	2	3	2	0	2	3	4	3	4	4	8	3	2	0
Morganella	G	2	2	4	5	2	2	5	1	0	1	2	3	1	4	4	4	3	1	3	3	1	0	0	3	2	4	2	3	0	4	3	1	3	4	3	2	5	0	0	2	4	0	4	0	2	0	2	1	3	2	1	2	0	2	2	0	1	4	3	3	2	1	3	2	5	2	0	4	0	7	0	2	3	1	0	2	5	5	3	3	6	5	2	0	2	0	2	5	1	0	3	1	3	4	2	2	1	0	6	0
Buchnera	G	0	3	0	4	0	0	0	1	0	0	0	2	1	0	1	0	1	1	1	2	1	0	1	2	1	0	2	1	2	2	0	2	2	1	1	0	2	1	1	0	2	0	1	2	0	1	1	1	0	0	1	2	2	0	0	1	1	2	0	2	2	1	0	0	1	2	2	2	0	3	0	0	0	0	1	2	0	0	1	1	3	0	0	2	2	0	0	1	2	0	1	3	4	0	1	1	1	0	0	1
Lelliottia	G	4	3	1	3	3	4	1	1	3	1	1	2	2	4	0	3	2	1	6	2	3	3	2	1	4	0	0	5	1	2	2	2	1	3	1	2	0	3	1	0	1	2	3	5	1	2	2	1	2	3	1	2	4	2	1	0	1	3	1	3	4	1	2	4	1	2	3	6	2	4	0	1	3	3	2	1	4	2	2	1	1	3	3	5	3	0	1	3	4	4	1	5	3	2	2	2	1	1	1	3
Rahnella	G	8	2	0	3	5	2	5	2	3	1	2	0	3	3	3	3	2	2	2	1	4	2	2	1	0	2	1	0	2	1	3	1	3	3	3	3	2	0	1	6	4	4	2	1	3	3	4	5	1	3	6	1	1	4	3	2	2	2	4	1	6	3	4	3	4	1	0	4	3	1	3	1	1	2	0	2	4	3	2	3	4	3	2	5	3	0	0	1	4	7	3	2	2	1	2	3	5	1	2	4
Yokenella	G	4	8	6	7	5	9	5	8	4	3	5	2	2	2	5	4	3	6	3	2	5	3	5	3	4	5	2	0	5	4	4	6	6	5	2	3	6	2	3	4	0	3	3	3	4	4	2	3	9	2	1	3	7	9	5	2	8	4	1	5	6	10	9	4	5	3	11	3	6	3	4	5	7	3	9	8	3	8	9	6	5	4	8	2	5	6	7	1	3	2	4	5	6	7	1	3	5	4	10	7
Candidatus Benitsuchiphilus	G	3	4	2	2	5	2	1	2	3	2	5	1	2	4	6	3	4	4	0	0	3	3	1	2	2	5	3	2	0	2	3	5	0	1	4	1	2	5	1	4	1	3	5	3	1	0	1	1	4	2	1	3	1	5	3	4	0	2	5	3	2	3	4	3	2	2	6	2	4	3	9	3	2	2	3	4	0	2	1	1	3	2	3	2	4	1	1	1	2	3	6	1	2	2	1	2	6	1	6	6
Pluralibacter	G	1	1	2	3	2	2	1	3	4	4	3	1	2	0	5	4	3	3	2	2	3	1	2	3	1	2	1	0	0	3	2	6	2	2	1	2	1	2	3	3	2	2	4	3	1	0	2	1	3	2	2	1	0	1	6	2	3	1	1	0	1	3	2	1	0	1	1	3	0	1	1	3	0	4	0	3	1	2	2	3	1	2	1	1	5	3	1	3	3	1	2	2	1	1	1	0	1	3	3	3
Plesiomonas	G	1	2	1	0	1	1	2	2	0	0	1	3	4	5	0	2	1	2	2	1	0	1	2	0	1	2	0	2	0	1	1	0	4	3	0	3	1	0	0	2	0	0	0	0	2	1	3	2	1	1	1	1	3	1	0	1	0	2	1	0	0	0	2	1	1	2	3	4	0	1	0	1	3	2	2	2	2	0	1	3	0	0	0	2	0	1	4	1	0	2	2	1	0	3	3	1	2	1	2	0
Atlantibacter	G	0	3	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	1	2	0	1	0	1	1	0	0	1	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
Izhakiella	G	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	2	2	0	1	1	1	0	0	0	1	2	2	0	1	0	0	1	0	0	1	1	3	0	0	0	1	1	1	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	1	0	0
Geobacillus	G	1	1	0	0	0	0	1	1	3	2	1	1	0	1	1	0	1	0	0	2	1	0	1	1	3	0	0	0	0	0	0	2	2	2	3	1	2	0	0	0	1	1	1	0	1	3	2	1	2	0	5	1	0	1	1	1	1	3	1	0	0	3	2	1	0	1	0	2	3	0	0	2	3	3	0	1	2	0	1	3	3	2	1	1	2	2	1	1	2	0	1	1	1	1	2	2	1	0	3	2
Halobacillus	G	0	1	0	0	3	1	1	1	0	2	1	0	2	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	2	1	0	0	1	0	2	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	0	0	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0
Anoxybacillus	G	1	2	0	0	1	1	1	3	3	2	1	0	0	1	3	1	3	1	1	0	0	0	0	0	0	0	3	4	0	1	0	3	2	1	0	1	1	2	1	4	3	0	1	2	2	1	0	0	4	1	1	0	1	6	4	0	1	5	2	3	3	1	0	0	1	3	1	0	1	0	0	1	2	1	0	3	0	1	1	1	2	1	2	1	2	1	2	0	2	1	2	0	2	1	3	1	2	1	3	2
Brochothrix	G	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	2	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	2	0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	1	2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1
Lysinibacillus	G	5	2	2	2	2	7	2	3	3	7	2	3	4	3	3	6	2	7	0	4	5	2	1	5	2	6	8	7	6	3	5	6	5	6	4	1	5	3	2	4	3	6	3	6	5	4	3	3	2	8	3	3	2	3	2	3	2	6	3	6	1	5	3	8	3	2	4	3	6	4	5	2	4	1	3	5	7	3	6	2	6	2	1	1	3	2	4	5	4	2	3	5	3	5	2	4	2	3	4	0
Planococcus	G	2	0	0	1	2	1	2	0	1	3	0	0	1	0	0	1	0	0	1	2	0	0	1	1	0	1	1	1	2	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	3	0	0	1	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	2	1	0	0	0	2	0	0	1	2	0	1	2	1	2	2	0	1	0	1	1	1	1	0
Pediococcus	G	1	0	2	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	2	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	2	1	1	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	3	0	0	0	1	0	0	1	1	1	0	1	2
Vagococcus	G	3	2	1	3	1	6	0	1	0	1	0	0	1	4	3	3	3	1	2	2	1	0	2	1	0	6	4	1	0	1	1	0	0	1	0	4	1	1	2	2	1	2	2	2	1	3	0	0	1	1	1	0	1	0	1	2	2	1	2	2	1	3	0	1	1	3	2	2	4	1	1	2	1	1	1	0	0	1	1	2	1	1	1	3	1	2	2	1	2	1	2	2	1	1	3	1	3	0	2	0
Tetragenococcus	G	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	1	0	0	0	1	1	3	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc	G	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	2	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	2	0	2	2	2	0	0	1
Arsenophonus	G	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	0	3	0	1	0	2	1	0	1	1	0	2	0	0	0	1	0	0	1	1	1	2	3	0	1	0	0	3	1	2	0	1	0	3	0	1	0	0	0	1	0	1	1	1	3	1	1	0	0	0	0	0	0	0	0	0	1	1	0
Thorsellia	G	2	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	3	1	0	0	1	0	1	2	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0
Buttiauxella	G	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0
Siccibacter	G	2	2	7	4	3	4	2	5	7	1	1	4	3	2	1	2	1	0	1	2	1	3	3	3	2	2	2	5	4	3	3	1	5	2	5	3	2	2	2	4	1	3	4	3	4	5	1	5	3	2	4	3	0	1	0	3	3	1	5	3	1	1	1	1	3	3	0	1	1	3	3	2	4	2	2	0	2	4	3	3	4	2	1	1	2	1	6	4	0	3	4	3	5	2	2	4	2	4	3	1
Xenorhabdus	G	2	2	1	1	2	0	1	2	2	3	3	1	0	5	1	5	0	3	5	1	2	3	1	2	3	4	3	1	2	2	0	3	1	0	1	4	1	2	0	3	2	0	1	1	4	0	5	2	1	2	1	2	2	2	2	3	3	2	3	2	1	1	2	2	0	2	2	3	2	2	3	2	1	2	1	2	0	0	2	1	2	3	2	2	3	1	4	1	2	1	1	2	2	0	2	3	1	4	5	0
Shimwellia	G	1	2	1	0	1	2	0	2	1	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	2	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	2	1	0	1	0	1	1	1	2	2	1	0	1	0	1	2	0	0	2	1	0	0	0	1	0	0	2	1	0	1	2	2	1	1	1	0	0	0	1	1	1	2	3	0	1	1	3	1	1	1	0	0
Vulcanibacillus	G	1	1	0	0	1	0	0	1	1	0	0	0	3	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Weissella	G	0	1	1	0	0	1	0	2	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	2	1	2	1	0	1	0	2	1	0	0	1	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	3	2	0	0	0	0	0	0	0	1	1	0	0	1	1	0	2	0	0	2	1	1	0	0	1	1	2	1	1	0	2	1	1	1	1	0	1	2	1	3
Sporosarcina	G	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	2	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	2	0
Franconibacter	G	3	3	3	0	1	2	1	3	1	3	1	2	3	5	4	3	2	0	2	2	4	2	4	1	0	4	2	0	4	1	3	1	4	1	1	2	2	4	2	0	3	2	3	3	1	2	3	2	2	3	3	2	3	2	2	3	4	2	2	0	0	3	1	2	3	0	6	2	0	5	0	3	1	2	0	2	0	3	2	1	2	1	3	0	3	2	3	3	1	2	2	3	1	1	2	0	2	2	0	2
Mangrovibacter	G	1	1	2	2	2	1	0	0	2	0	0	2	0	1	0	1	2	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	2	0	1	4	0	2	0	1	0	0	1	1	1	1	0	2	0	0	0	2	3	1	0	0	0	2	0	0	1	0	1	0	0	1	1	1	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
Candidatus Regiella	G	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	2	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
Enterobacillus	G	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	2	2	0	0	1	0	1	0	0	1	0	1	1	0
Virgibacillus	G	2	1	3	1	2	3	2	1	2	1	1	1	0	0	1	3	2	2	2	2	2	1	2	2	3	3	1	3	0	2	2	0	1	0	1	0	0	0	0	1	1	3	2	2	1	2	1	1	1	0	1	1	4	0	0	1	0	3	2	3	2	2	2	0	2	2	3	1	1	4	0	2	3	0	1	2	0	1	0	2	1	1	3	1	3	0	1	1	0	2	0	2	0	0	2	2	0	1	0	2
Oceanobacillus	G	1	2	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	1	0	0	2	0	1	0	4	0	0	1	1	0	0	3	1	0	0	0	0	1	2	2	1	0	0	1	0	1	1	0	2	0	1	1	0	0	0	1	1	1	2	0	2	0	0	0	0	2	1	0	0	0	0	0	1	0
Solibacillus	G	0	1	0	2	0	0	0	1	1	0	1	0	1	2	1	2	0	0	3	0	2	0	1	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	2	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	1	0	0	0	1	0
Lactovum	G	2	1	2	1	1	0	0	0	0	2	0	1	3	0	0	3	1	0	1	0	1	1	1	0	0	1	1	0	0	0	3	1	0	1	0	1	3	2	1	1	2	1	1	0	1	1	3	1	2	3	1	1	0	2	1	1	0	3	0	0	0	0	0	2	2	0	2	0	1	1	0	0	0	0	0	3	1	1	3	0	2	0	1	1	2	0	0	0	1	4	0	2	2	1	1	1	2	2	1	0
